Genotype,Color_over,Flowering_begin,Flowering_end,Flowering_full,Flowering_intensity,Fruit_number,Fruit_weight_single,Fruit_weight,Harvest_date,Powdery_mildew,Russet_freq_all,Sample_size,Scab,Trunk_diameter,Trunk_increment,Weight_sample
12_P029,1.78353681260412,106.971112064053,105.699497213893,97.593516678229,38.0341688325086,59.4956892475652,147.988963069574,8.23420874515351,278.665755490383,1.62445002044004,60.4420359466925,19.8155851709818,0.789968629022353,38.9511997883593,6.3298222812646,2.68853456254239
12_P034,1.51149745782467,105.593850105322,104.870912339168,96.6068514769699,48.6644390392797,61.1366921788187,157.761609399002,9.76027436488781,261.844553912039,2.13976384746756,72.021587863746,18.7446901241054,1.36991579475703,39.1971791812209,6.08707446774599,2.88666636770371
12_P055,2.13624810858442,103.537507027741,102.329472843193,92.7442613620146,47.6997385448629,68.8298110587118,137.844303773942,8.91811994811831,295.97844745698,3.46174095613953,28.4903645832581,19.9112844490851,0.829521684899713,42.8279685091342,6.17179981032741,2.76053076592012
12_P056,2.14670267621261,103.953345073217,101.737746739962,91.4621183471139,50.8446067440849,30.2916542847838,194.199218267913,6.02726324096964,280.159678000858,2.28533391210255,67.5339039350108,17.456886580398,1.20042890137812,32.8212615863834,4.41585048226952,3.46740717568736
1218,0.557439292902344,104.078092960281,107.890419928858,98.420371348651,28.4932360926326,66.2124636603388,139.466619034425,7.3081656777202,245.530407295448,1.95270371306482,43.1217920729987,16.93386992044,1.22593281984521,37.368995936696,4.96904781304714,2.14647564149117
1236,2.7761394581546,102.378851528537,101.875792438614,93.3484389128465,32.9025076745749,41.0031807090642,161.077469847347,6.35178166670032,251.710677476523,2.96386547951673,80.9814269860649,17.2927904729215,1.0691143404908,32.4690201856948,4.3901526873753,2.81579612917233
13_10,1.98553140613607,101.41247002229,96.2013331004385,92.2550283492372,39.5917591321244,40.4427125463289,168.721650999299,6.48831161199471,269.690906565877,2.49012568841466,73.5032543908817,17.7995799345638,0.918505203650629,35.0924372683295,4.34935300215887,2.81864041933981
13_109,2.78912356923142,99.8297704927812,102.868885471663,93.0834486463237,58.1028550451129,34.9989031176015,166.982645328192,5.87337336253033,225.351684363749,2.07272218983258,34.1161042466879,18.1673053489939,1.02208537551365,40.8528748143748,6.70730749630026,2.88580800795951
13_139,4.43745778372743,100.173914204957,99.4463570597338,92.5575354846983,40.2112430154788,47.1529580372224,142.197234301123,6.18052876223278,259.239594629895,3.3506697961128,30.3447880969291,19.6266207754963,1.3014852272245,36.1423999621574,4.35856628111526,2.64098575195655
13_32,3.46609519497199,102.094169033672,105.556909548668,95.1419761689966,36.6332868521133,37.7558488994186,140.755428835596,5.39208915758581,254.212996734367,2.43855338229025,31.1457146996447,18.5802086416105,1.0285381026032,41.3354878071053,7.27449118064619,2.6066208038399
13_35,2.19675326230251,100.859889799031,97.1544004051692,90.5977084896017,45.7045914493076,46.088915482182,177.030120366891,8.03178872843697,242.459701456168,4.20507963745812,91.7647096084442,17.6716718678677,1.22453632537077,36.2126773569157,4.99091194806562,3.17331896823354
13_38,2.67899510733939,103.697452900965,103.749462564556,94.982865607938,50.8850634592291,29.5546004156234,220.705618619352,6.38508877953143,279.518344061554,2.90889603834379,78.7743455822042,17.0310415598559,1.63892489727228,40.7803176941485,6.23540224439315,3.57667486024086
130,2.5444722382205,104.957314034523,99.9428803541042,93.1687321810085,29.7276793629509,40.5546084896749,156.15332314942,5.97639781409446,244.056551983209,2.66040805657643,82.7579319950097,18.3426813269131,0.924527391538277,36.7666474507794,4.17153270731095,2.76698880328642
131,0.117980993137623,113.707673648907,109.180500151659,102.521104225224,20.8471480353508,20.671104228987,146.657531560352,2.87576692356529,283.85881158891,2.41342788606963,55.4991585747643,15.233889658377,1.47902293151189,31.8028570136318,4.69226184734601,2.17439161109344
133,2.39206151882619,107.181012810557,107.446097869838,96.9260158295791,35.3728879016881,56.8628465052422,183.310853685576,9.87290590404928,283.448592346166,3.43357060878768,75.9869432730599,17.0597049874873,0.768303596547298,36.4689872018594,4.26955990292398,3.12164739460579
135,0.256863251126316,105.064860515511,101.942104020884,94.2349253457213,33.410508342517,29.2772667798838,153.283139740153,4.2450322688744,287.537449087141,2.05279018697759,97.1905653648349,18.7060731371494,1.46212916985621,35.0775792981823,3.91636585674737,2.74478484425787
1377,4.06152099970199,101.174367057176,101.461192598651,94.1637785860609,34.4474153272744,56.4215921008636,98.7659912243111,4.82637737761725,239.967558920299,0.693646214500904,64.0608670906116,18.218429408362,0.956678557289122,33.1034376111483,4.1082021039971,1.83986010281603
140,0.350391178029905,104.317302994265,104.4720549471,96.902242841555,40.0328762863142,25.1373608264766,212.559385304451,5.49900612514711,256.915026265389,2.72775922124208,70.341059685649,17.7131189534357,1.51839709221765,37.0597208517894,5.22590727974945,3.49701600238942
141,2.88708071975552,106.634631298695,103.075818909548,95.9161689821518,33.444700331244,22.8798377107273,175.900823213996,4.11631109343162,255.447216376043,1.98147157210437,75.1103779900049,15.876599292587,1.22573629698234,33.9287588154631,3.90657767563404,2.61517327680077
143,0.206724423760927,107.52815152684,112.404133843541,100.938726374907,27.9938882504373,32.8969564250767,133.561345042101,4.17142663295501,231.852929195991,2.59933670943275,55.5534057036181,18.3368217540472,1.47719780312898,31.998015650664,4.06771779544788,2.19943256285903
1446,0.249464440206679,111.663426849788,112.135104906934,99.8685967164297,34.4154956740368,32.853152712286,171.382499350233,5.34561171851849,279.969383215313,2.00964864093475,85.7832784719166,17.6522025858125,1.39288649867361,35.9711709683153,4.38511564703227,3.00561605740235
1448,2.09616718775939,102.735493489178,99.869700180697,93.8816906777101,27.1635453362998,24.1939908190396,147.339133674358,3.3264389600776,223.54943802289,2.08469540167703,73.3431010525017,15.6666743523784,1.39522117405526,30.5448852841471,3.36041122338967,2.19253255600566
1478,2.88066439667675,102.601142657468,99.4603174730364,91.7758804730305,47.6611020842726,40.8737446591113,158.862595388092,6.46993226842864,220.307754980918,2.12467557945788,51.8707272598718,19.1651446137447,1.06359800140155,36.5683244378081,3.8807324780501,3.046463458492
1481,0.753036050592547,100.79669058629,96.497908185726,89.5497980314054,27.4634805038958,34.1404059499309,186.162926528788,6.20068585826418,294.247069546622,2.16413904717922,76.2863523976959,16.1280174774049,1.43931810272152,34.3451136086054,4.11380433949945,3.2510165686949
149,0.271146783624021,107.449450867871,107.945288226666,100.83991566091,33.0889190470869,29.0332893408285,219.225261970465,5.76098240043009,265.106918400682,3.79682195596466,55.6660040659401,16.7213474921821,0.887620327103933,34.9600676094329,4.72951293940166,3.5733832191191
15,2.45472002733438,108.60328158569,109.206483098069,100.071077276687,35.5053200206153,23.1978368658657,272.652700692399,6.45838717158036,257.328668040853,1.85337016998188,64.4644065581682,18.6760875099284,1.32145424991581,44.3544724963251,6.40568367104632,4.91907765748634
152,0.380009058312811,104.578479520358,103.973460053962,97.5796974911076,38.4485352325549,38.9634458192892,174.629641285925,6.28659505155064,251.998648640127,2.29539425788705,94.2401849474787,18.2312062220085,1.34780049454915,34.8561936945753,3.60365414506471,2.73485845557165
163,2.15227349250905,105.174341326173,103.312904189585,95.0863129645385,39.4578604632381,31.7618640654404,159.619283593517,5.2763879074433,257.283611277044,3.31391463871737,85.9136190563921,17.5399478964248,1.19511670252418,33.301845632824,4.27970151431385,2.70787354429131
167,2.22909406558921,101.903870771537,99.1946762381873,92.092298841705,38.807363433261,10.8838965025167,146.725720024575,1.96102894319711,198.859184518506,1.12704940134021,49.4264291384272,10.8443218443391,2.13351840464578,24.8268239314644,2.31669646269178,1.24862092613765
17,1.95766436451776,105.037126602668,107.953152453889,96.0227488826853,24.8678432826419,30.0648449769523,234.555230376505,7.22119479545193,277.23739847274,5.41266818230666,67.8899631543735,18.3288740448374,0.903914847896722,35.0341388112771,4.6867327487817,4.35840583480509
170,1.23853778147394,111.824505978682,111.196385033401,101.700026256916,17.5163557175947,19.6485816212654,194.489132257023,4.09636851786858,279.212845747295,1.74261329111514,96.2202042385731,15.3703117828645,1.41317013025135,31.6041108823424,4.30623438298317,3.09498518394618
173,0.983535103959548,107.342433758525,109.653896163233,96.3388379204081,31.350755564305,57.8511814311879,108.225605289167,5.48472653936558,262.49175514111,1.96226903635763,75.0721683470807,17.254548321281,0.706841269304547,38.2434844288807,5.71422688983991,1.90101624711781
1870,1.81794972152283,106.90562145051,105.705885980631,98.9543482406594,15.9767608065934,22.2550963096782,143.214042453622,2.89697541625514,241.495567736788,1.71541062210551,93.7754615981761,16.4692758785932,1.23296455707672,35.6082042091604,4.56231912047938,2.24615791235631
1872,1.84427255811274,99.4865972431522,96.4032299903509,91.8934246028466,35.6885165774562,22.231394626939,157.919181493341,3.07546861362685,219.234111213397,2.31465957838523,85.4609691686155,15.1048006485409,1.18129489171925,29.3398501493767,2.46692657847732,2.11539105857845
1887,1.97507386365894,106.344740875551,109.708997166894,101.584275587512,25.7881443935583,32.4029027279241,109.877808114483,2.95147179614076,228.778834575407,1.92570149333534,32.4009677380113,15.4441960942264,1.38309058714667,28.4224119855871,2.90589952364122,1.51492755683197
1889,0.228291044903457,108.428676508441,110.981621851169,101.024025059486,30.4273009476002,40.4210563504986,122.653493303548,4.69077172989802,217.831545879317,1.56807114314031,86.3461205270263,17.0942958268634,1.29336760428568,31.1538408228416,4.30067803354455,2.02765125867034
1893,2.39410637109736,103.432503192625,101.025467983476,93.178081774913,25.2887107459678,22.0994140385908,275.080291762203,5.54365181610656,234.626090015766,1.91920025154056,46.2080263154622,16.8815134928949,0.61616267152866,32.4205396759755,3.85673349604648,4.15562457081975
1900,3.08497025857443,110.984937299589,111.4954092635,103.107729701325,26.7113648886515,34.4542111936578,173.212353929409,5.68274236736744,248.756799095337,1.75488718192883,86.0489369401066,18.0939154410896,1.26153574499865,39.2045085059108,5.21406634916085,2.92137213571288
1901,0.203511126637632,101.660183271621,95.6345397914507,90.0066380092463,29.0804119187236,33.2185818138957,104.314053848825,3.41658519365648,215.570891974546,1.29046890999956,72.8141626646148,16.3303590551363,0.879245231365836,37.7065585997845,5.17113848110844,1.79607032844908
1910,1.73895232559881,101.664686147075,99.2505631921141,93.2833536641983,23.2257314341594,23.3317970124837,130.604957953611,2.30111510872191,264.810536184969,2.17648446604697,94.1526885266813,15.1621086167864,1.33946005667905,36.7646296063338,4.42589306195394,1.16071115429807
192,0.706245751506227,110.647917794726,105.305041550077,95.3301290622109,33.4408760887715,28.6232337902009,118.40292607173,3.58547447342506,270.793052519425,1.84988807386738,93.1266129924783,16.5882624985931,1.11521611385813,32.5690851534217,4.42179079987814,1.89576435181366
1927_005/1957_205,3.23122713248335,104.614284699419,,,20.9178080384349,38.4039968202585,212.359109471874,6.27253418245573,244.531042910418,,56.029109166794,,,37.0793093934946,4.21202381214538,
1935,2.48642881354293,105.527711605505,101.137823970191,94.1884849217262,35.0397050870458,29.6622426904232,217.019945525412,5.84292542112991,276.307474393505,2.08712953877655,79.9452885260144,15.5185696134511,1.39090992304405,31.4480424256718,3.18954209845997,3.23586521572276
1951,2.97033322206276,106.188701756635,110.147252803023,96.9998122768249,33.5053252773187,34.5126912314749,159.075640338172,5.82480784997393,273.539098200301,3.02225055491881,50.04163834893,17.3303643473752,1.26267204796707,37.2510031136394,5.39111623804369,2.74324628683337
1952,0.46888066146673,107.021608620403,100.614231809505,94.3200625972575,30.1389383915912,27.8958551009551,212.335038170407,5.71828013581633,267.992143333391,2.57246806572871,51.2776656572054,17.039762425499,1.44764089529994,39.3594149928353,5.08230069118638,3.42778383172509
1953_050/150,3.022911776162,104.333265764316,,,34.1081942713873,34.4539918513676,165.16334712364,6.13457651205677,271.495347393845,,24.1090805585141,,,38.2784995268471,3.26357663192378,
1962,2.52694796791697,105.108651380287,103.521309985022,95.1224940133329,35.3360534287775,55.318552726127,220.568033478328,12.2982195888291,276.315693317356,3.68769962271127,40.9304586442393,19.2320845002877,1.3804972850553,40.4113390468654,5.19594320798194,4.6653413345493
197,3.06477660703053,104.293108276804,99.968639175476,93.4004885997174,35.3464681530465,43.4355949705015,137.810531965949,5.66597835484234,276.393226912828,0.450812012252905,78.744928847237,18.8108295420167,2.16499585013001,38.5686921001706,4.41653539494234,2.50383397563071
1985,2.27451541182486,105.530052515079,107.194166627533,97.4258478099781,24.1327621821345,15.8349498963527,153.39709880651,2.60854196229087,215.258554301577,1.04855922880635,74.6496787992274,14.5444478596635,0.98644239742109,33.8743613678992,4.61946837272728,1.85908339788802
1988,0.556824345517658,102.577035093848,97.8889391394141,93.2550737830308,18.5811163836894,22.3082982581508,123.483883005231,2.42419456159875,225.069630625874,1.61563079650495,26.7773245326994,13.0904083423919,0.688546086969012,34.3625922445272,4.34514717319714,1.38638825421658
1989,1.7310585151742,106.997810306531,106.396167181992,99.6226807434324,19.3246305276077,22.9604326718027,158.347456220963,3.46537142520967,266.008550372696,0.958985508873585,70.8238040638328,15.0326662539558,0.647429050679439,33.6595927085231,4.39752475976548,2.39157976268127
1991,2.10841547183301,103.082549830473,96.5684475228951,91.8932379190573,35.4042210470017,31.7401233585902,104.037989232648,3.24368286864332,204.942688784629,1.79166927785882,24.7647644755252,16.8078724559922,0.838607650650165,35.7433180177661,4.75086310100399,1.5700757483538
1997,2.19647374937674,105.014199349845,103.033314701078,95.2642171370172,26.5789923405517,29.9764071427885,165.325099131595,4.50791133046934,235.830245728651,2.25941868820154,74.1358717074175,17.0492252377966,1.23504231343032,36.2083077159965,4.72073287220537,2.52894332558783
2,0.584734264802017,103.378240353306,98.5405449482757,90.7279338256713,30.3001925750211,40.4424895777896,177.447673774456,6.85322060105613,278.686070833985,2.79514767570563,86.7653250948438,17.6720455036184,1.35534991927182,34.9948069156292,4.420177186869,3.20943541201423
200,3.06881549418804,103.099805352053,100.555395314832,91.8114633014133,45.5717858435117,29.5754348755727,191.283874565005,5.85028409908539,275.357750653422,2.1263061141035,85.7798661344334,17.9918045797067,1.44691787978566,36.5693435296108,4.04310148226154,3.37157242175459
2003,0.406614253079299,114.266506253123,112.129554623364,105.832599364458,17.9676898423573,20.7939010951938,93.924470367918,1.04141904287883,216.242336364607,2.39051183483751,39.8747886138092,14.0612175014432,1.13189313904082,32.743320297498,4.59640770271928,1.00379424504982
2010,1.7006856729594,104.20040816807,99.8333309940657,92.7502634423807,28.0259031574142,30.7446032672502,119.900163969975,3.94425101958877,223.410819431647,1.75347970871766,55.7863977418649,18.1390789655388,1.24444948869137,28.1779929691767,2.86565027335043,1.99090127482552
2013,1.11836208029547,105.010475759614,101.907411204103,97.7721268131333,15.7328180533879,19.5700844300328,154.853954853985,2.81358447596464,230.879014609881,2.2089244891039,62.7516736018716,13.9974550386321,1.25207533175715,35.7292740463894,4.81123411687864,2.1111789779667
202,3.18997139694833,110.751013095594,105.033597359664,101.95255847804,31.180774342804,26.8181183299446,168.243773178999,4.06893237099278,274.519029478527,2.15125335370795,89.8810016948327,16.9218331781078,1.43246697166789,32.0453713240497,3.81137797764116,2.6652998676099
2024,0.0554859391947512,106.93269470891,107.571287145175,97.9836685111593,24.3034865351848,41.5768970213108,84.2462000206953,3.14910805418193,247.460456153275,1.56180928379127,92.0632573214212,18.4427075866884,1.09604906210429,31.9446173909661,3.61635201765233,1.33054099615058
2026,0.1885005482529,103.594660693382,104.683136721929,95.7904014972045,25.8217420692315,33.8352420417091,103.437487620504,3.42460753004472,217.810514225074,2.61351769175297,75.2662133085059,18.2096005944968,1.57551780364043,39.6639502771088,6.07350639783347,1.86952643431012
203,2.08499129007537,101.616988185759,101.05741053041,93.9753109606121,35.839539736123,29.1953409666427,166.251771201416,4.92075106099216,245.632348944447,1.50201770350757,79.6437599640141,16.9873275153898,1.28454302104965,38.7349957340608,6.0070090160981,2.41407042641107
204,3.77727006891221,104.932448690476,103.227349207038,96.9187300588861,36.7127751385986,35.2858600585919,176.003545657956,6.26124466043159,215.116651403267,1.64132548254189,77.6648658906442,18.7723652599879,1.35889709324773,39.8563924823405,5.9847717414436,3.11093907724054
2046,0.793397015301608,104.388558621877,103.544162693799,97.5523183070261,34.0652435619402,24.6366872351938,243.247501453799,5.80138079065564,262.040667992563,2.12365656722258,68.1734873353965,15.4948827308438,1.89378690653633,30.5267828692481,3.00814211805315,3.83192446327242
2050,1.05568131816492,108.357812247914,103.53811376536,96.5246667206588,14.7811838439901,32.3671334608751,106.539611834986,3.34785165508045,261.627389360084,2.67895869223222,85.9726136911798,16.4962325650495,1.36932182267321,37.8574678529543,4.9970671191512,2.03571640990068
2055,3.29885210902101,100.409737077079,99.4639936891062,93.6736459543725,31.0915034929777,35.4052080371304,118.475649089012,3.64233694148176,199.318878369307,1.31160630370298,53.5815617256224,15.447317471517,0.902943078510084,33.7818032072122,4.30000255218268,1.76057506855406
206,1.22001731067733,101.33912853484,100.826623898384,97.1875341266341,32.2475658550261,35.0450589852914,117.112351117943,3.71593255341706,281.470097607935,2.08605418962776,33.5194361499518,17.352356330196,0.946444810382356,27.5670407375059,3.63448603019316,2.02567531966989
2061,3.4519243126141,103.413489363469,98.518987259503,92.0097148113847,53.8090004705774,43.8577051545925,196.767285637787,7.94784821809181,268.44691651168,2.39407190637705,14.3986276529461,18.5222420979595,4.5999416578828,30.9528196089685,3.23174201693072,3.37452160871219
2071,1.32638299596084,109.26032302397,112.643646770694,102.815516072099,20.3179459365781,35.9773419683418,149.12736837289,4.91605028477134,280.05433680833,1.81671798380841,90.8287508939592,16.7355587659253,0.856003364235887,37.5147963015188,4.65670995841928,2.47793276434391
216,3.01074894610937,106.717800628977,101.907779963637,94.5828362159646,30.1614678627071,28.7985571259277,128.078184965245,3.5501816317392,283.430463616931,3.00788277551653,47.0650813732209,17.998210830446,1.41075509551949,28.7065015779485,3.05852417928222,2.24866477468855
236,3.57677708409735,97.2273810755167,98.1455267070335,91.1427910996646,48.7186950182437,18.6965985310355,119.137637623252,2.55296919064579,191.310641709274,2.03426794365891,49.7179482483868,14.4873414731509,0.987011191123507,30.1435597999207,3.53208150753374,1.76112038863985
238,2.59009596339566,102.902355448026,100.831817174655,92.7053924386559,31.8386991405294,23.6223465255771,118.833614750613,2.6153967888875,201.54605834481,2.43758688202854,69.7900081694449,15.5973154288088,1.26585593115532,39.3190858527838,5.69108690323586,1.48566136180407
241,0.172877632165602,103.075859236635,100.649134244887,94.2381864177795,50.2397884426983,38.3552605188799,160.812217725488,5.72355046384614,230.462214412743,2.34044975634069,47.0350083773388,18.6884860340645,1.35209097997602,37.193043973751,4.4739907400329,2.75779827139341
2410,0.21522209954755,101.084145924479,101.105817312912,93.7608478281353,43.6397864004971,53.4547102835137,183.386473140874,10.1452226063719,263.288807957927,1.9502043224136,92.8038259918128,18.7701339831013,1.24799924717802,36.1447813589464,4.65858585521763,3.55161330736873
2422,3.96883472595023,103.554394826459,108.293157281416,98.8042550987687,54.6897274368954,59.4885097363962,173.857067412192,10.0062174531165,259.158269361081,2.75314984400431,44.6359279973305,19.1869330309066,1.26279281382328,36.7318275882336,4.93044516897062,3.33589221878577
2443,1.59290449474365,106.258365179639,106.232472706854,96.7537876089538,40.828679404684,26.6789624805723,139.21495232518,3.65357798955729,234.459956019182,2.52418992079413,78.6759903901168,13.4158225231161,1.02109112943791,37.9975259116948,5.7996548220037,1.88526377615565
249,3.58831502692935,103.462403753742,99.3470056076348,92.3019673454128,37.5848688567263,28.4940840104861,223.723448872045,5.91977527570575,261.210425377458,2.48824906295425,51.6125318466391,18.334064647751,1.24141125030019,29.9413966295771,3.66209329634575,3.8330668031792
25,0.230794832814457,104.55261630273,102.625769097217,95.9780843714015,28.7063155699561,17.8271108855283,143.267735518987,2.11786949440548,201.799166197296,1.85133752088657,43.8631111497412,11.7779944856224,1.09430802452915,28.5040471884423,3.19843086738793,1.58460072518137
26,1.76099963636501,102.466944848413,101.721571589372,92.5495887907103,28.7442050233949,28.9773582874978,137.616605075671,3.30737065557483,211.556992860544,2.53505107101825,21.2485675527856,16.3883898056179,1.12104016143109,31.5898766608586,3.73799063338756,1.94592089898054
261,2.87068755538358,103.617615051799,102.945873401505,94.0862751022622,41.5650887500519,29.9635042310438,137.077777852133,4.24453714980087,222.535546649212,2.05705169589017,68.4885506123389,16.9239297882699,0.785807415166318,36.1203246030092,4.83522034262586,2.34815914539109
262,3.66971213408968,104.074167320721,102.803650369476,96.5082246912721,25.8835633276169,30.4497103263018,130.118571686822,3.13218660927635,224.155919761772,2.65413265485261,53.1333273422607,16.7684043851881,1.04502897605491,35.827359401988,4.63772778329966,2.0060730024507
2625,0.263891473905615,101.132313292804,99.0257123299753,92.4532372840723,34.0558019240897,63.909720357153,179.858530721838,10.5964185416608,285.408662163462,2.85755342770381,65.9012814470775,19.1887472248027,4.12612994482341,38.9331900429768,5.29763166911211,3.25361583762288
2651,2.51705592425808,101.140417365798,99.9945951539842,93.257732590371,25.8824765065632,20.9852984532976,155.060120490441,2.60522133788917,206.981670738453,2.8128014233779,53.571971543732,16.3869557446181,1.11369896787813,26.5407511935607,2.88126574340198,2.18005341866614
2652,1.47813370658519,102.767520414078,99.9081301499364,94.5772038587841,28.5039214126459,20.8100750459143,150.079486371057,2.87335952271071,242.837366413231,1.54708818240038,83.9974153269302,14.5263725857854,1.12920429582471,40.0624220006761,5.95273445969621,2.20967113096415
2653,2.50252688934531,104.690449203532,108.497780200775,98.6902407209187,30.752202994319,32.5703181879983,171.911113887942,4.96726426775186,259.537056530925,2.57502345738011,64.2281091798037,18.3216633235129,1.36312716810932,31.6558010916668,4.09388319988418,2.78142933279388
267,2.897545114539,99.9140987619229,97.4719192131213,91.1880485805099,37.3087849668448,60.0925593855651,165.417109397834,10.289044032386,234.662818163776,1.9201163509612,42.5005103552336,17.7434430970534,1.45228521185279,39.7154884330829,5.30556124406324,3.10621531698163
2670,4.13911944819066,102.082960154587,99.1227629652539,93.5051008453122,16.3596958946721,39.365963630536,136.667554020456,4.68630794403252,224.695117781226,2.13652603003601,83.0154040567638,18.1335545109367,0.725216520263922,34.2512941387999,3.85528343010567,2.42287239365033
2671,1.89993189029077,105.863025805901,104.577582965756,94.9985720352917,30.6826218059988,27.9785977051894,215.363494317671,6.1792733415337,266.850111785329,2.25579701412453,87.061302668206,17.0154151566105,1.47385558767795,40.60275681907,5.85078554696685,3.88740800609959
270,3.10187249501839,102.814717196873,104.401198735149,95.2282757172349,37.2610442914444,30.377197604308,136.249129374691,3.84971504575177,208.40433768982,1.32962594495578,53.3751991376771,15.3868256860342,1.49172473096386,31.2278450279833,4.03908816397372,1.81457263139304
2720,3.87319819775963,104.841280051254,100.634500350468,96.6433822085181,34.2705275086112,16.8028360445879,197.959351478346,3.32207002190435,251.317201466558,2.71023347990632,62.6563060503242,13.63190473159,1.33847255703545,31.6241516145927,3.60649300427193,2.65004032189978
2722,3.44577039151129,105.491272389181,103.80786192936,96.0360310469333,41.2714544971023,32.7526635915461,152.32226704246,4.6970641188093,221.757855152001,2.81249586600846,59.2373305585264,17.5826855423508,1.6985714886102,32.5913548340029,4.10265916912821,2.42367497498445
2732,2.84014758199642,103.701606353055,105.486086379213,95.5921621042613,41.0387943595194,34.2602413587252,209.418769484883,7.15104028261792,240.719654555708,4.55193158987099,70.2577865655122,19.244230754326,0.677262236784302,38.0226987894496,5.31693968702441,3.67860015315619
2762,2.48145336045964,103.879104340771,100.977723852227,90.4985604823859,23.726132566436,48.2024556574266,199.524369393842,9.16585100004246,284.792855842838,1.46769183746098,40.945954077029,18.9460000666439,0.873566264976607,39.0436800903465,5.33122279355387,3.97155727112055
2779,0.130912387109843,113.547164870919,114.031096617911,111.719952967754,12.3306855802539,30.5217017404453,132.021207400321,3.63087236256557,271.030936892111,2.41757047851194,65.181061307399,17.2250306873421,0.856549046799619,31.9964469362802,4.35394072324052,2.19661651289271
2784,3.26731904358029,109.064593844376,106.872922112464,99.2792000134449,40.9951949114895,40.6273019359679,194.823018556037,7.67173049251885,280.026923032772,2.47780837982191,56.8809932564596,18.8666184178019,1.64802994869843,34.2410941689336,3.30124107273354,3.53368111370352
2785,0.388776478077845,108.833694828754,103.703627804864,96.0769348439656,38.518746969743,25.4975134776574,178.791111065352,5.06723878960337,286.487590778722,1.78302605536471,85.5940412658057,16.4515158638532,1.43008961207345,31.5050441927,3.57840092211412,3.08141474496791
2794,2.07443872364632,102.906679625389,97.4806161237935,91.8164631170021,19.83707932757,18.6362121799754,259.443658024226,4.43055110545108,236.532527995434,2.95882638948112,24.2539690978898,14.585052760338,0.743893110240264,35.5947771327788,4.51204697449375,3.70923607090927
2796,2.34122355275703,103.751090143546,100.64529114247,91.1379105916366,34.4556216963857,17.8426219059148,277.80722593999,4.86824666724078,239.355439003492,2.34789244686882,63.7719985563837,15.0255765046389,0.974637200073295,37.0610389693242,4.93076744996235,4.13643670258745
2802,2.4198457795818,107.57572431041,104.55723886971,98.1311828297882,27.7239926294126,23.956320463336,185.820035074633,4.1980460871254,276.774742107724,2.77316815254047,73.0677632734248,15.1437676346574,1.44314505453848,34.0335375816052,4.93117055879307,2.77213457060559
2809,1.20014369639694,101.720796314073,99.5705512037096,92.9775026894181,44.1478920844072,33.3305286198274,236.188346886519,7.16057421908359,269.114802990411,2.29356583718269,24.8999480701412,17.2277417083908,1.35561101862857,36.0713401739404,3.95747503642506,3.67057578778873
2810,2.88381989865092,103.784425810035,101.342046555303,94.2930956836294,34.1192730884791,36.8563849445291,142.357264374391,4.24414956403995,278.936414556613,2.15879108529123,80.9370941234125,18.4517034094355,1.06424038568806,32.9812430892206,3.81861982023052,2.44081474219675
2813,1.54202437992615,102.479883522681,96.9653443171812,90.0849796105519,42.7618363517826,48.7951387888663,133.475057180881,6.08666700951256,277.718506406194,1.29026469222372,25.7110419431132,17.6597846852626,0.971255908178931,34.6534459674028,4.55780039887708,2.37600331740662
2817,2.32306595346132,96.6438432922606,94.646247804017,88.1865487973031,48.4915324000058,38.2214836487113,137.289121553212,4.43402778945019,254.927581528423,1.61139955339797,25.4886458582444,18.4308160086735,3.97464177819554,30.8042808641613,3.79078749415685,2.2939043009834
2820,3.05542024453462,103.963883912334,100.368237202313,92.1934877339738,33.2203782227619,41.6283198108437,191.328137173275,7.8164303338066,281.521937249269,1.69481635460428,65.5505942651085,18.6249890161236,1.39702158352316,37.219934135228,5.14499682796469,3.53869659662553
2823,2.759782653965,108.91652027017,111.010203020999,104.405334992296,21.3428601157772,23.9369474756459,166.585075044411,3.13268924738986,253.669602918648,3.0864363885865,91.6080595664046,15.4115296163326,1.19044258096786,29.5051680581941,3.97818665333331,2.38443615267907
2827,2.3955975448204,106.624908453999,106.546478847373,98.206057517193,25.3035447643623,18.9885480180587,194.502669991576,3.40822406106829,243.448592046481,2.55857653990149,73.7890222110911,13.8774838849452,1.05670544104099,36.1360240509838,5.08305233267408,2.44664519566796
2830,3.04141264997703,106.002098671969,102.325385018704,93.6721547955808,28.3838454546034,29.4995218159695,168.454807072575,4.7859934382032,250.195285863892,3.65057351590336,94.2299188537727,18.508973193102,1.74152429252499,33.9602011176368,4.16235366942767,2.96510888384462
2831,2.84674011406268,103.72229664341,101.458163504742,95.0362153057078,36.8385165875253,44.3448745480597,165.143074598264,7.170799057226,244.753885714788,2.81727080778117,89.9987480077981,19.0349065931064,1.27766478326247,42.6459265749881,5.9244579184959,3.03147831097133
2836,1.66183871254505,106.9083090118,105.800046241064,97.8951783639686,24.7949062944423,9.69687514495669,193.590173830418,2.13048193004243,227.588722906036,2.08906712455916,62.6148624255351,10.1953536738281,1.2148596447952,24.5880182698245,3.24488198761379,1.79128378057404
2847,0.425560465193776,104.85416470965,99.89617775432,97.5382002285829,23.1090196414547,32.9923249337286,172.526904981115,5.48530308269042,268.557251615979,2.39798209158791,80.8041527217497,18.0985224455427,1.69934215379753,33.8887537800968,4.46602439354724,2.7611987757303
